Infinix Smart,0.0
Infinix Zero 4 Plus,0.0
Infinix Zero 4,0.0
Infinix S2 Pro,0.0
Infinix Hot 4 Pro,0.0
Infinix Hot 4,0.0
Infinix Note 3 Pro,0.0
Infinix Note 3,0.0
Infinix Hot S,0.0
Neonode N2,0.0
Neonode N1m,0.0
Neonode N1,0.0
Google Pixel 3 XL,0.34114522633436606
Google Pixel 3,0.0
Google Pixel 2,0.0
Google Pixel 2 XL,0.0
Google Pixel XL,0.0
Google Pixel,0.0
Vodafone Smart E9,0.0
Vodafone Smart X9,0.0
Vodafone Smart N9,0.0
Vodafone Smart N9 lite,0.0
Vodafone Smart E8,0.0
Vodafone Smart V8,0.0
Vodafone Smart N8,0.0
Vodafone Smart Turbo 7,0.0
Vodafone Smart Platinum 7,0.0
Vodafone Smart ultra 7,0.0
Vodafone Smart prime 7,0.0
Vodafone Smart first 7,0.0
Vodafone Smart speed 6,0.0
Vodafone Smart ultra 6,0.0
Vodafone Smart prime 6,0.0
Vodafone Smart first 6,0.0
Vodafone Smart 4 max,0.0
Vodafone Smart 4G,0.0
Vodafone Smart 4 turbo,0.0
Vodafone Smart 4 power,0.0
Vodafone Smart 4,0.0
Vodafone Smart 4 mini,0.0
Vodafone Smart Tab III 7,0.0
Vodafone Chat 655,0.0
Vodafone Smart Mini,0.0
Vodafone Smart III 975,0.0
Vodafone Smart Tab II 7,0.0
Vodafone V860 Smart II,0.0
Vodafone Smart Tab 7,0.0
Vodafone 155,0.0
Vodafone 555 Blue,0.0
Vodafone 858 Smart,0.0
Vodafone 945,0.0
Vodafone 553,0.0
Vodafone 360 H2,0.0
Vodafone 845,0.0
Vodafone 840,0.0
Vodafone 541,0.0
Vodafone 540,0.0
Vodafone 360 H1,0.0
Vodafone 360 M1,0.0
Vodafone 533 Crystal,0.0
Vodafone 1231,0.0
Vodafone V-X760,0.0
Vodafone Indie,0.0
Vodafone 235,0.0
Vodafone V720,0.0
Vodafone 533,0.0
Vodafone 526,0.0
Vodafone 332,0.0
Vodafone 231,0.0
Vodafone 1210,0.0
Vodafone 725,0.0
Vodafone 810,0.0
Vodafone 716,0.0
Vodafone 527,0.0
Vodafone 511,0.0
Vodafone 710,0.0
Archos Diamond,0.0
Archos Oxygen 68XL,0.0
Archos Oxygen 63,0.0
Archos Oxygen 57,0.0
Archos Saphir 50X,0.0
Archos Diamond Omega,0.0
Archos Diamond Alpha +,0.0
Archos Diamond Alpha,0.0
Archos Sense 55s,0.0
Archos Diamond Gamma,0.0
Archos Sense 50x,0.0
Archos 50 Saphir,0.0
Archos 55 Graphite,0.0
Archos 50 Graphite,0.0
Archos 55b Cobalt,0.0
Archos 50b Cobalt,0.0
Archos Diamond 2 Plus,0.0
Archos 55 Cobalt Plus,0.0
Archos 50 Cobalt,0.0
Archos Diamond Plus,0.0
Archos Diamond S,0.0
Archos 50d Helium 4G,0.0
Archos 50b Helium 4G,0.0
Archos 50 Diamond,0.0
Archos 45c Platinum,0.0
Archos 40c Titanium,0.0
Archos 50b Platinum,0.0
Archos 64 Xenon,0.0
Archos 50c Oxygen,0.0
Archos 40b Titanium,0.0
Archos 50 Helium 4G,0.0
Archos 45 Helium 4G,0.0
Archos 50 Oxygen,0.0
Archos 53 Platinum,0.0
Archos 50 Platinum,0.0
Archos 45 Platinum,0.0
Archos 53 Titanium,0.0
Archos 50 Titanium,0.0
Archos 45 Titanium,0.0
Archos 40 Titanium,0.0
Prestigio MultiPhone 5508 Duo,0.0
Prestigio MultiPhone 5504 Duo,0.0
Prestigio MultiPhone 5503 Duo,0.0
Prestigio MultiPhone 8500 Duo,0.0
Prestigio MultiPhone 8400 Duo,0.0
Prestigio MultiPhone 7600 Duo,0.0
Prestigio MultiPhone 7500,0.0
Prestigio MultiPhone 5501 Duo,0.0
Prestigio MultiPhone 5500 Duo,0.0
Prestigio MultiPhone 5451 Duo,0.0
Prestigio MultiPhone 5450 Duo,0.0
Prestigio MultiPhone 5430 Duo,0.0
Prestigio MultiPhone 5400 Duo,0.0
Prestigio MultiPhone 5300 Duo,0.0
Prestigio MultiPhone 5044 Duo,0.0
Prestigio MultiPhone 5000 Duo,0.0
Prestigio MultiPhone 4505 Duo,0.0
Prestigio MultiPhone 4500 Duo,0.0
Prestigio MultiPhone 4322 Duo,0.0
Prestigio MultiPhone 4300 Duo,0.0
Prestigio MultiPhone 4055 Duo,0.0
Prestigio MultiPhone 4044 Duo,0.0
Prestigio MultiPhone 4040 Duo,0.0
Prestigio MultiPhone 3540 Duo,0.0
Prestigio MultiPad 7.0 Prime Duo 3G,0.0
Prestigio MultiPad 7.0 Prime 3G,0.0
Prestigio MultiPad 7.0 Ultra Duo,0.0
Prestigio MultiPad 7.0 Prime Duo,0.0
Prestigio MultiPad 7.0 Pro Duo,0.0
Prestigio MultiPad 7.0 Ultra + New,0.0
Prestigio MultiPad 7.0 HD +,0.0
Prestigio MultiPad 7.0 HD,0.0
Prestigio MultiPad 7.0 Ultra +,0.0
Prestigio MultiPad 7.0 Ultra,0.0
Prestigio MultiPad 7.0 Prime +,0.0
Prestigio MultiPad 7.0 Prime,0.0
Prestigio MultiPad 7.0 Pro,0.0
Plum Tag 2 3G,0.0
Plum Phantom 2,0.0
Plum Flipper 2,0.0
Plum Ram 8,0.0
Plum Gator 5,0.0
Plum Tag 3G,0.0
Plum Optimax 12,0.0
Plum Optimax 2,0.0
Plum Compass 2,0.0
Plum Flipper (2018),0.0
Plum Axe 4,0.0
Plum Compass LTE,0.0
Plum Gator 4,0.0
Plum Phantom,0.0
Plum Ram 6,0.0
Plum Ram 7 - 3G,0.0
Plum Play,0.0
Plum Compass,0.0
Plum Hero,0.0
Plum Gator 3,0.0
Plum Axe Plus 2,0.0
Plum Optimax 7.0,0.0
Plum Ram 4,0.0
Plum Star,0.0
Plum Might Plus II,0.0
Plum Axe LTE,0.0
Plum Check LTE,0.0
Plum Boot 2,0.0
Plum Ram 3G,0.0
Plum Sync 4.0b,0.0
Plum Gator Plus II,0.0
Plum Ram Plus,0.0
Plum Coach Pro,0.0
Plum Trigger Plus III,0.0
Plum Sync 5.0,0.0
Plum Sync 4.0,0.0
Plum Sync 3.5,0.0
Plum Might Pro,0.0
Plum Coach Plus II,0.0
Plum Link Plus,0.0
Plum Trigger Plus,0.0
Plum Trigger Pro,0.0
Plum Gator,0.0
Plum Z708,0.0
Plum Coach Plus,0.0
Plum Pilot Plus,0.0
Plum Might Plus,0.0
Plum Check Plus,0.0
Plum Axe Plus,0.0
Plum Boot,0.0
Plum Slick,0.0
Plum Trigger Z104,0.0
Plum Bar 3G,0.0
Plum Velocity II,0.0
Plum Sync,0.0
Plum Axe II,0.0
Plum Link II,0.0
Plum Volt 3G,0.0
Plum Mouse,0.0
Plum Dazzle,0.0
Plum Ram,0.0
Plum Trigger,0.0
Plum Glow,0.0
Plum Caliber II,0.0
Plum Signal,0.0
Plum Hammer,0.0
Plum Flipper,0.0
Plum Debut,0.0
Plum Link,0.0
Plum Might,0.0
Plum Axe,0.0
Plum Capacity,0.0
Plum Wicked,0.0
Plum Flix,0.0
Plum Orbit,0.0
Plum Velocity,0.0
Plum Caliber,0.0
Plum Switch,0.0
Plum Galactic,0.0
Plum Tracer II,0.0
Plum Tingle,0.0
Plum Geo,0.0
Plum Genius,0.0
Plum Blast,0.0
Plum Whiz,0.0
Plum Stubby,0.0
Plum Stubby II,0.0
Plum Strike,0.0
Plum Profile,0.0
Plum Inspire,0.0
Plum Spare,0.0
Plum Boom,0.0
Plum Snap,0.0
Plum Buzz,0.0
Plum Tweek,0.0
Plum Kazzom,0.0
Plum Trip,0.0
Plum Trion,0.0
Plum Bubby,0.0
Oppo Reno 10x zoom,0.0
Oppo Reno,0.0
Oppo A7n,0.0
Oppo A5s (AX5s),0.0
Oppo F11,0.0
Oppo F11 Pro,0.0
Oppo A7,0.0
Oppo R15x,0.0
Oppo RX17 Neo,0.0
Oppo K1,0.0
Oppo A7x,0.0
Oppo RX17 Pro,0.0
Oppo R17,0.0
Oppo F9 (F9 Pro),0.0
Oppo A3s,0.0
Oppo A5,0.0
Oppo Find X Lamborghini,0.0
Oppo Find X,0.0
Oppo F7 Youth,0.0
Oppo A3,0.0
Oppo F7,0.0
Oppo R15 Pro,0.0
Oppo R15,0.0
Oppo A1,0.0
Oppo A71 (2018),0.0
Oppo A83,0.0
Oppo F5 Youth,0.0
Oppo F5,0.0
Oppo R11s Plus,0.0
Oppo R11s,0.0
Oppo A71,0.0
Oppo A77,0.0
Oppo R11 Plus,0.0
Oppo R11,0.0
Oppo A77 (Mediatek),0.0
Oppo A39,0.0
Oppo F3,0.0
Oppo F3 Plus,0.0
Oppo A57,0.0
Oppo F1s,0.0
Oppo R9s Plus,0.0
Oppo R9s,0.0
Oppo A37,0.0
Oppo A59,0.0
Oppo R9 Plus,0.0
Oppo F1 Plus,0.0
Oppo F1,0.0
Oppo A53,0.0
Oppo A33,0.0
Oppo Neo 7,0.0
Oppo R7s,0.0
Oppo R7 lite,0.0
Oppo R5s,0.0
Oppo Mirror 5s,0.0
Oppo Mirror 5,0.0
Oppo Joy 3,0.0
Oppo R7 Plus,0.0
Oppo R7,0.0
Oppo Neo 5 (2015),0.0
Oppo Neo 5s,0.0
Oppo Joy Plus,0.0
Oppo Mirror 3,0.0
Oppo A31,0.0
Oppo R1x,0.0
Oppo U3,0.0
Oppo R5,0.0
Oppo N3,0.0
Oppo R1S,0.0
Oppo Neo 3,0.0
Oppo Find 5 Mini,0.0
Oppo R2001 Yoyo,0.0
Oppo R1001 Joy,0.0
Oppo Neo 5,0.0
Oppo N1 mini,0.0
Oppo R3,0.0
Oppo Find 7,0.0
Oppo Find 7a,0.0
Oppo Neo,0.0
Oppo R1 R829T,0.0
Oppo N1,0.0
Oppo R819,0.0
Oppo Find 5,0.0
Oppo U705T Ulike 2,0.0
Oppo R601,0.0
Oppo R821T FInd Muse,0.0
Oppo R811 Real,0.0
Oppo T29,0.0
Oppo R817 Real,0.0
Oppo R815T Clover,0.0
Oppo Find,0.0
Oppo U701 Ulike,0.0
Haier C300,0.0
Haier Hurricane,0.0
Haier G8,0.0
Haier L8,0.0
Haier I6,0.0
Haier L7,0.0
Haier G7,0.0
Haier G51,0.0
Haier U69,0.0
Haier U60,0.0
Haier U56,0.0
Haier K3,0.0
Haier A66,0.0
Haier V730,0.0
Haier V700,0.0
Haier A600,0.0
Haier M2000,0.0
Haier M1200,0.0
Haier M1100,0.0
Haier M1000,0.0
Haier M80,0.0
Haier M260,0.0
Haier N90,0.0
Haier N70,0.0
Honor 8A Pro,0.0
Honor View 20,0.0
Honor Magic 2 3D,0.0
Honor Magic 2,0.0
Honor Play 8A,0.0
Honor 10 Lite,0.0
Honor 8C,0.0
Honor 8X,0.0
Honor Note 10,0.0
Honor 9N (9i),0.0
Honor Play,0.0
Honor 7S,0.0
Honor 10,0.0
Honor 7A,0.0
Honor 7C,0.0
Honor 9 Lite,0.0
Honor 7X,0.0
Honor View 10,0.0
Honor 6C Pro,0.0
Honor 9,0.0
Honor 6A (Pro),0.0
Honor 8 Pro,0.0
Honor Magic,0.0
Honor V8,0.0
Honor 6X,0.0
Honor Holly 3,0.0
Honor Note 8,0.0
Honor 8,0.0
Honor 5A,0.0
Honor 5c,0.0
Honor Holly 2 Plus,0.0
Honor 5X,0.0
Honor 7i,0.0
Honor 7,0.0
Honor Bee,0.0
Honor 4C,0.0
Honor 6 Plus,0.0
Honor 4X,0.0
Honor Holly,0.0
Honor 4 Play,0.0
Honor 3C Play,0.0
Honor 6,0.0
Honor 3X Pro,0.0
Honor 3C 4G,0.0
Honor 3X G750,0.0
Honor 3C,0.0
Honor 3,0.0
Honor 2,0.0
Honor U8860,0.0
Asus Zenfone Max Plus (M2) ZB634KL,0.0
Asus Zenfone Max Shot ZB634KL,0.0
Asus Zenfone Max Pro (M2) ZB631KL,0.0
Asus Zenfone Max (M2) ZB633KL,0.0
Asus Zenfone Max (M1) ZB556KL,0.0
Asus ZenFone Lite (L1) ZA551KL,0.0
Asus ROG Phone,0.0
Asus ZenFone Live (L1) ZA550KL,0.0
Asus Zenfone Max Pro (M1) ZB601KL/ZB602K,0.0
Asus Zenfone 5z ZS620KL,0.0
Asus Zenfone 5 ZE620KL,0.0
Asus Zenfone 5 Lite ZC600KL,0.0
Asus Zenfone Max (M1) ZB555KL,0.0
Asus Zenfone Max Plus (M1) ZB570TL,0.0
Asus Zenfone V V520KL,0.0
Asus Zenfone 4 Pro ZS551KL,0.0
Asus Zenfone 4 ZE554KL,0.0
Asus Zenfone 4 Selfie Lite ZB553KL,0.0
Asus Zenfone 4 Selfie ZB553KL,0.0
Asus Zenfone 4 Selfie Pro ZD552KL,0.0
Asus Zenfone 4 Selfie ZD553KL,0.0
Asus Zenfone 4 Max ZC520KL,0.0
Asus Zenfone 4 Max Plus ZC554KL,0.0
Asus Zenfone 4 Max Pro ZC554KL,0.0
Asus Zenfone 4 Max ZC554KL,0.0
Asus Zenfone Go ZB552KL,0.0
Asus Zenfone Live ZB501KL,0.0
Asus Zenfone 3s Max ZC521TL,0.0
Asus Zenfone AR ZS571KL,0.0
Asus Zenfone 3 Zoom ZE553KL,0.0
Asus Zenfone Go ZB690KG,0.0
Asus Zenfone Go ZB500KL,0.0
Asus Zenfone 3 Max ZC553KL,0.0
Asus Zenfone 3 Deluxe 5.5 ZS550KL,0.0
Asus Zenfone 3 Max ZC520TL,0.0
Asus Zenfone 3 Laser ZC551KL,0.0
Asus Zenfone 3 ZE520KL,0.0
Asus Zenfone Pegasus 3,0.0
Asus Zenfone 3 Ultra ZU680KL,0.0
Asus Zenfone 3 Deluxe ZS570KL,0.0
Asus Zenfone 3 ZE552KL,0.0
Asus Zenfone Max ZC550KL (2016),0.0
Asus Zenfone Go ZB450KL,0.0
Asus Zenfone Go ZB452KG,0.0
Asus Zenfone Go ZB551KL,0.0
Asus Zenfone Go T500,0.0
Asus Zenfone Go ZC451TG,0.0
Asus Live G500TG,0.0
Asus Zenfone 2 Laser ZE551KL,0.0
Asus Zenfone Zoom ZX551ML,0.0
Asus Zenfone Go ZC500TG,0.0
Asus Zenfone Max ZC550KL,0.0
Asus Zenfone 2 Deluxe ZE551ML,0.0
Asus Zenfone 2 Laser ZE601KL,0.0
Asus Zenfone 2 Laser ZE600KL,0.0
Asus Zenfone 2 Laser ZE550KL,0.0
Asus Zenfone 2 Laser ZE500KG,0.0
Asus Zenfone 2 Laser ZE500KL,0.0
Asus Zenpad 7.0 Z370CG,0.0
Asus Zenfone 2E,0.0
Asus Pegasus 2 Plus,0.0
Asus Zenpad C 7.0 Z170MG,0.0
Asus Zenpad C 7.0,0.0
Asus Zenfone Selfie ZD551KL,0.0
Asus Zenfone 2 ZE500CL,0.0
Asus Zenfone 2 ZE550ML,0.0
Asus Zenfone 2 ZE551ML,0.0
Asus Fonepad 7 FE375CL,0.0
Asus Zenfone C ZC451CG,0.0
Asus Fonepad 7 FE171CG,0.0
Asus Zenfone Zoom ZX550,0.0
Asus Pegasus,0.0
Asus Zenfone 5 Lite A502CG (2014),0.0
Asus PadFone X mini,0.0
Asus Memo Pad 7 ME572CL,0.0
Asus Memo Pad 7 ME572C,0.0
Asus Zenfone 5 A500KL (2014),0.0
Asus Zenfone 4 A450CG (2014),0.0
Asus Memo Pad 7 ME176C,0.0
Asus Fonepad 7 FE375CXG,0.0
Asus Fonepad 7 FE375CG,0.0
Asus Fonepad 7 (2014),0.0
Asus PadFone X,0.0
Asus PadFone S,0.0
Asus PadFone Infinity Lite,0.0
Asus PadFone E,0.0
Asus Zenfone 6 A601CG,0.0
Asus Zenfone 6 A600CG,0.0
Asus Zenfone 5 A501CG (2015),0.0
Asus Zenfone 5 A500CG (2014),0.0
Asus Zenfone 4 (2014),0.0
Asus PadFone mini 4G (Intel),0.0
Asus PadFone mini (Intel),0.0
Asus PadFone mini,0.0
Asus PadFone Infinity 2,0.0
Asus Fonepad 7,0.0
Asus Google Nexus 7 (2013),0.0
Asus Fonepad Note FHD6,0.0
Asus Memo Pad HD7 8 GB,0.0
Asus Memo Pad HD7 16 GB,0.0
Asus Fonepad,0.0
Asus PadFone Infinity,0.0
Asus Memo Pad ME172V,0.0
Asus Google Nexus 7 Cellular,0.0
Asus PadFone 2,0.0
Asus Google Nexus 7,0.0
Asus Memo,0.0
Asus PadFone,0.0
Asus P835,0.0
Asus E600,0.0
Asus P565,0.0
Asus P552w,0.0
Asus P320,0.0
Asus M930,0.0
Asus P550,0.0
Asus P750,0.0
Asus P527,0.0
Asus Z801,0.0
Asus J502,0.0
Asus M530w,0.0
Asus P526,0.0
Asus J501,0.0
Asus P735,0.0
Asus Z810,0.0
Asus P535,0.0
Asus P525,0.0
Asus P505,0.0
Asus M303,0.0
Asus M307,0.0
Asus M310,0.0
Asus V80,0.0
Asus V75,0.0
Asus V66,0.0
Asus Zenfone Pegasus 3s,0.0
TECNO Camon iACE2X,0.0
TECNO Camon iACE2,0.0
TECNO Camon 11 Pro,0.0
TECNO Camon 11,0.0
TECNO Pop 1s,0.0
TECNO Pop 1 Pro,0.0
TECNO Pop 1,0.0
TECNO F2 LTE,0.0
TECNO F2,0.0
TECNO Pop 1 Lite,0.0
TECNO Pouvoir 2 Pro,0.0
TECNO Pouvoir 2,0.0
TECNO Pouvoir 1,0.0
TECNO Spark Pro,0.0
TECNO Spark Plus,0.0
TECNO Spark CM,0.0
TECNO Spark 2,0.0
TECNO Spark,0.0
TECNO Camon X Pro,0.0
TECNO Camon X,0.0
TECNO Camon CX Manchester City LE,0.0
TECNO Camon CX Air,0.0
TECNO Camon CX,0.0
TECNO Camon CM,0.0
TECNO Phantom 8,0.0
TECNO Phantom 6 Plus,0.0
TECNO Phantom 6,0.0
Mitac MIO Explora K75,0.0
Mitac MIO Explora K70,0.0
Mitac MIO Leap G50,0.0
Mitac MIO Leap K1,0.0
Mitac MIO A502,0.0
Mitac MIO A501,0.0
Mitac MIO A702,0.0
Mitac MIO A701,0.0
Mitac MIO 8870,0.0
Mitac MIO 8390,0.0
Mitac MIO 8380,0.0
O2 XDA Serra,0.0
O2 XDA Guide,0.0
O2 XDA Zest,0.0
O2 XDA Ignito,0.0
O2 XDA Stellar,0.0
O2 XDA Orbit II,0.0
O2 XDA Comet,0.0
O2 XDA Nova,0.0
O2 XDA Terra,0.0
O2 XDA Argon,0.0
O2 XDA Star,0.0
O2 Cocoon,0.0
O2 XDA Flame,0.0
O2 XDA Atom Life,0.0
O2 XDA Zinc,0.0
O2 XDA Graphite,0.0
O2 XDA Orbit,0.0
O2 Cosmo,0.0
O2 XDA Stealth,0.0
O2 Jet,0.0
O2 Ice,0.0
O2 XDA Atom Exec,0.0
O2 XDA Trion,0.0
O2 XDA Neo,0.0
O2 XDA Atom,0.0
O2 XDA Orion,0.0
O2 XDA Exec,0.0
O2 XDA mini S,0.0
O2 XDA phone,0.0
O2 Xphone IIm,0.0
O2 XDA II mini,0.0
O2 XDA IIs,0.0
O2 XDA IIi,0.0
O2 Xphone II,0.0
O2 XDA II,0.0
O2 Xphone,0.0
O2 XDA,0.0
BQ Aquaris X2 Pro,0.0
BQ Aquaris X2,0.0
BQ Aquaris VS Plus,0.0
BQ Aquaris VS,0.0
BQ Aquaris U2 Lite,0.0
BQ Aquaris U2,0.0
BQ Aquaris V Plus,0.0
BQ Aquaris V,0.0
BQ Aquaris X Pro,0.0
BQ Aquaris X,0.0
BQ Aquaris U Lite,0.0
BQ Aquaris U,0.0
BQ Aquaris U Plus,0.0
BQ Aquaris X5 Plus,0.0
BQ Aquaris E5s,0.0
BQ Aquaris X5,0.0
BQ Aquaris M5,0.0
BQ Aquaris M5.5,0.0
BQ Aquaris M4.5,0.0
Spice Fire One (Mi-FX-1),0.0
Spice N-300,0.0
Spice Smart Flo 508 (Mi-508),0.0
Spice Smart Flo 503 (Mi-503),0.0
Spice Smart Flo 359 (Mi-359),0.0
Spice Smart Flo 358 (Mi-358),0.0
Spice Stellar 439 (Mi-439),0.0
Spice Stellar 361 (Mi-361),0.0
Spice Stellar 507 (Mi-507),0.0
Spice Stellar 509 (Mi-509),0.0
Spice Stellar 526 (Mi-526),0.0
Spice Stellar 520 (Mi-520),0.0
Spice Stellar 520n (Mi-520n),0.0
Spice Stellar 440 (Mi-440),0.0
Spice Stellar 470 (Mi-470),0.0
Spice Mi-498 Dream Uno,0.0
Spice Mi-506 Stellar Mettle Icon,0.0
Spice Mi-356 Smart Flo Mettle 3.5X,0.0
